Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
5993179,75650,Joseph Walters,Elizabeth93@gmail.com,3957510734,46022 Gomez Stream,Portsmouth,England,33780,UK,21,Male,Medium,Regular,2/29/2024,2024,February,2:35:17,1,388.4041408,388.4041408,Clothing,Adidas,Jacket,Bad,Express,PayPal,Shipped,1,Trench coat
2149571,76622,Lauren Grant,Paige19@gmail.com,3663983176,157 Lee Mission Apt. 515,Portsmouth,England,16469,UK,21,Female,Medium,Regular,2/29/2024,2024,February,6:38:51,7,245.1153323,1715.807326,Home Decor,IKEA,Lighting,Good,Standard,Cash,Shipped,3,Ceiling lights
1386572,10693,Angela Murphy,Cathy6@gmail.com,5546496020,460 Brittany Points Apt. 582,Portsmouth,England,37264,UK,21,Male,Medium,Regular,2/29/2024,2024,February,20:38:33,10,320.4869076,3204.869076,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Standard,PayPal,Shipped,4,Sink
1165541,34692,Tammy Bailey,Carolyn67@gmail.com,8649526905,39150 Peter Forks,Portsmouth,England,86448,UK,21,Male,Medium,Regular,2/29/2024,2024,February,12:53:57,7,87.58582088,613.1007461,Home Decor,Home Depot,Decorations,Bad,Standard,Cash,Processing,1,Wall art
8854189,42305,Stephanie Novak,Abigail33@gmail.com,6196471662,5032 Hess Mill,Portsmouth,England,47904,UK,21,Female,Medium,Regular,2/29/2024,2024,February,22:21:44,9,457.8376892,4120.539203,Books,Penguin Books,Children's,Bad,Same-Day,PayPal,Delivered,1,Games
9632740,61859,Joshua Costa,Christopher94@gmail.com,4879441100,082 Harris Station,Portsmouth,England,79747,UK,32,Male,Medium,Regular,2/29/2024,2024,February,23:10:13,2,51.77967625,103.5593525,Books,Random House,Literature,Good,Standard,PayPal,Processing,3,Short stories
1270741,95665,Jacob Wilson,Sean27@gmail.com,9906867664,8313 Sharon Square,Portsmouth,England,89591,UK,24,Male,Medium,Regular,2/29/2024,2024,February,8:09:19,5,68.84837033,344.2418517,Home Decor,IKEA,Lighting,Excellent,Same-Day,PayPal,Shipped,5,Ceiling lights
3446542,15658,Barbara Carrillo,Michele84@gmail.com,9475729950,888 Moore Summit Apt. 669,Portsmouth,England,27709,UK,24,Female,Medium,Regular,2/29/2024,2024,February,21:38:50,10,241.3640749,2413.640749,Clothing,Adidas,Shoes,Bad,Express,Cash,Shipped,1,High heels
6332508,33015,Joseph Wood,Jennifer38@gmail.com,5617409731,1400 Romero Lock,Portsmouth,England,61111,UK,24,Female,Medium,Regular,2/29/2024,2024,February,21:44:03,8,282.0175395,2256.140316,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Same-Day,Cash,Shipped,4,Comforter
8870338,46422,Jennifer Jennings,Ricky95@gmail.com,4751450046,4369 Carrie Vista,Portsmouth,England,10876,UK,24,Male,Medium,Regular,2/29/2024,2024,February,1:45:29,7,16.63158154,116.4210708,Books,Penguin Books,Children's,Good,Express,Debit Card,Pending,4,Educational kits
,90979,Thomas Calhoun,Wesley45@gmail.com,9399289137,688 Daniel Square Suite 080,Portsmouth,England,43826,UK,24,Male,Medium,Regular,2/29/2024,2024,February,2:37:33,10,490.759851,4907.59851,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Standard,PayPal,Processing,1,Sink
6899004,42686,Eric Anderson,Andrew12@gmail.com,5633034466,0349 Sara Square Apt. 740,Portsmouth,England,71493,UK,24,Female,Medium,Regular,2/29/2024,2024,February,13:18:00,4,381.5326539,1526.130616,Grocery,Coca-Cola,Water,Excellent,Express,Debit Card,Pending,4,Purified water
4145888,41638,Roberto Davis,John47@gmail.com,7493579829,6665 Humphrey Passage Suite 361,Portsmouth,England,92612,UK,24,Female,Medium,Regular,2/29/2024,2024,February,11:36:56,6,489.5658499,2937.3951,Electronics,Samsung,Smartphone,Bad,Standard,Debit Card,Shipped,1,Sony Xperia
4794232,59285,Jo Parker,Heather32@gmail.com,5264011903,012 Tyler Viaduct,Portsmouth,England,64817,UK,24,Female,Medium,Regular,2/29/2024,2024,February,14:46:04,1,161.5634967,161.5634967,Grocery,Pepsi,Juice,Bad,Express,Debit Card,Processing,1,Tomato juice
4572421,52709,Christopher Anthony DVM,Jeffrey61@gmail.com,2524633198,4754 Cory Manors Apt. 172,Portsmouth,England,84378,UK,24,Male,Medium,Regular,2/29/2024,2024,February,3:58:34,7,399.9361388,2799.552972,Electronics,Sony,Headphones,Average,Standard,PayPal,Shipped,2,Sports headphones
5588840,55559,Corey Harris,Debra37@gmail.com,8063805371,31820 Willis Canyon,Portsmouth,England,54016,UK,24,Male,Medium,Regular,2/29/2024,2024,February,7:12:17,1,185.2539533,185.2539533,Books,Penguin Books,Children's,Good,Standard,Cash,Delivered,4,Books
3773372,75523,Jody Wong,Rachel47@gmail.com,5524083438,64791 Robert Roads,Portsmouth,England,37691,UK,24,Male,Medium,Regular,2/29/2024,2024,February,5:40:14,3,292.7458274,878.2374822,Home Decor,Bed Bath & Beyond,Bathroom,Average,Standard,Debit Card,Delivered,2,Towel rack
4469312,81860,Betty Heath,Cindy28@gmail.com,9287584088,445 Russell Lodge,Portsmouth,England,48715,UK,19,Male,Medium,Regular,2/29/2024,2024,February,15:22:27,2,85.56860523,171.1372105,Home Decor,Home Depot,Furniture,Average,Express,Cash,Shipped,2,Dresser
3623542,80975,Mitchell Rowe,Amber2@gmail.com,2264048166,596 Carl Green Suite 332,Portsmouth,England,31703,UK,19,Female,Medium,Regular,2/29/2024,2024,February,22:13:46,3,160.4066017,481.2198051,Clothing,Nike,T-shirt,Good,Express,Credit Card,Delivered,3,Crop top
4783151,42759,Hannah Henderson,Justin91@gmail.com,6844669028,485 Brooks Camp Suite 887,Portsmouth,England,18886,UK,19,Female,Medium,Regular,2/29/2024,2024,February,10:49:39,3,183.813271,551.439813,Grocery,Nestle,Coffee,Excellent,Same-Day,PayPal,Delivered,4,Coffee beans
1377193,45263,Sylvia White,Rachel62@gmail.com,6767972532,78313 Joshua Course,Portsmouth,England,98936,UK,19,Male,Medium,Regular,2/29/2024,2024,February,1:13:29,,403.0581107,3627.522996,Grocery,Coca-Cola,Water,Good,Standard,Debit Card,Delivered,3,Sparkling water
6183428,49455,Timothy Gilbert,Rhonda76@gmail.com,6362395473,659 Lisa Island,Portsmouth,England,12714,UK,19,Male,Medium,Regular,2/29/2024,2024,February,,1,246.6063509,246.6063509,Clothing,Adidas,Jacket,Bad,Standard,Debit Card,Delivered,1,Leather jacket
7198134,65965,John Estrada,Barry24@gmail.com,3210733985,17063 Rice Land,Portsmouth,England,49777,UK,19,Male,Medium,Regular,2/29/2024,2024,February,8:54:39,4,279.5017783,1118.007113,Grocery,Nestle,Snacks,Excellent,Standard,PayPal,Delivered,5,Trail mix
5022675,62207,Matthew Bailey,Holly12@gmail.com,7031723425,668 Deborah Lock,Portsmouth,England,62013,UK,19,Female,Medium,Regular,2/29/2024,2024,February,22:01:11,8,125.1667828,1001.334263,Electronics,Samsung,Television,Bad,Express,Cash,Delivered,1,4K TV
2361949,92767,Matthew Bryant,Taylor6@gmail.com,1667074409,888 Hanson Club,Portsmouth,England,47955,UK,19,Male,Medium,Regular,2/29/2024,2024,February,16:36:12,8,28.45753046,227.6602437,Clothing,Zara,Shirt,Bad,Standard,Debit Card,Delivered,1,Tank top
8171467,91907,Kyle Lane,Tamara88@gmail.com,2482257130,35141 Brown Rest Suite 207,Portsmouth,England,65416,UK,19,Male,Medium,Regular,2/29/2024,2024,February,0:05:18,6,114.6993073,688.1958439,Home Decor,Bed Bath & Beyond,Bedding,Good,Express,Credit Card,Delivered,4,Blanket
5015111,91236,Jared Benson,Timothy2@gmail.com,6930956767,466 Sarah Burg,Portsmouth,England,3345,UK,19,Female,Medium,Regular,2/29/2024,2024,February,16:23:20,10,263.3522219,2633.522219,Electronics,Sony,Television,Good,Same-Day,PayPal,Delivered,4,Plasma TV
7110023,56942,Nathan Black,Emily52@gmail.com,3817914082,91723 Cox Rue,Portsmouth,England,14445,UK,19,Female,Medium,Regular,2/29/2024,2024,February,6:09:24,7,281.7516115,1972.261281,Clothing,Zara,Jeans,Excellent,Same-Day,PayPal,Delivered,4,Boyfriend jeans
7822095,65387,Aaron Wright,Rebecca54@gmail.com,4485286367,59038 Brandon Well,Portsmouth,England,45640,UK,19,Male,Medium,Regular,2/29/2024,2024,February,15:06:09,8,247.8930879,1983.144703,Books,HarperCollins,Non-Fiction,Good,Standard,Cash,Delivered,4,Travel
1113929,27080,Christina Vargas,Bradley88@gmail.com,8469366974,2705 Walter Center,Portsmouth,England,20147,UK,19,Male,Medium,Regular,2/29/2024,2024,February,20:38:20,5,326.4581129,1632.290565,Clothing,Nike,Shoes,Bad,Standard,Debit Card,Delivered,1,Running shoes
5150736,81501,Ian Burns,Benjamin29@gmail.com,8333791476,476 Dixon Fort,Portsmouth,England,12307,UK,19,Male,Medium,Regular,2/29/2024,2024,February,11:42:37,7,406.4585446,2845.209812,Books,Random House,Non-Fiction,Good,Same-Day,Debit Card,Delivered,3,History
9252884,35855,Mark Robinson,Dana98@gmail.com,3786413580,53216 Davis Motorway Suite 026,Portsmouth,England,60694,UK,19,Female,Medium,Regular,2/29/2024,2024,February,2:29:47,7,482.3882426,3376.717698,Clothing,Zara,Dress,Average,Standard,Credit Card,Delivered,2,Shift dress
9911915,78314,Vickie Carpenter,John23@gmail.com,3782964515,3504 Christine Row,Portsmouth,England,23493,UK,19,Male,Medium,Regular,2/29/2024,2024,February,4:33:51,10,59.27526664,592.7526664,Home Decor,Bed Bath & Beyond,Bathroom,Average,Same-Day,Debit Card,Delivered,2,Toilet
5044391,62442,Joshua Winters,Jennifer69@gmail.com,8639241214,18143 Timothy Circle,Portsmouth,England,71911,UK,19,Female,Medium,Regular,2/29/2024,2024,February,3:53:45,8,205.0227107,1640.181685,Books,HarperCollins,Fiction,Good,Same-Day,Credit Card,Delivered,4,Science fiction
1309191,82294,James Blair,Scott40@gmail.com,7237770273,085 Raymond Fields,Portsmouth,England,65092,UK,19,Female,Medium,Regular,2/29/2024,2024,February,8:58:58,2,329.7560415,659.5120829,Home Decor,IKEA,Furniture,Good,Standard,Debit Card,Delivered,4,Nightstand
6833657,34747,Eric Bradshaw,Ricardo18@gmail.com,7426512469,861 Mitchell Turnpike,Portsmouth,England,24754,UK,19,Male,Medium,Regular,2/29/2024,2024,February,11:52:46,1,61.04232653,61.04232653,Home Decor,Home Depot,Furniture,Good,Standard,Cash,Delivered,4,Wardrobe
3104718,61157,Leah Park,Bradley72@gmail.com,6248218626,2467 Brown Extensions Apt. 381,Portsmouth,England,63966,UK,19,Male,Medium,Regular,2/29/2024,2024,February,6:19:28,2,62.18980146,124.3796029,Clothing,Adidas,T-shirt,Good,Express,PayPal,Delivered,3,Plain tee
8200979,74036,Thomas Allen,Becky49@gmail.com,3820062361,13869 Mathews Overpass,Portsmouth,England,89839,UK,19,Female,Medium,Regular,2/29/2024,2024,February,17:48:52,9,221.8439807,1996.595826,Home Decor,Bed Bath & Beyond,Kitchen,Average,Standard,PayPal,Delivered,2,Oven
2302925,20454,Katherine Jones,Joshua97@gmail.com,7588194388,32719 Bryant Springs Apt. 036,Portsmouth,England,89847,UK,19,Female,Medium,Regular,2/29/2024,2024,February,5:39:23,7,271.3692967,1899.585077,Home Decor,IKEA,Decorations,Excellent,Standard,Debit Card,Delivered,5,Curtains
9718082,18720,Barbara Vega,Heather73@gmail.com,3556024705,57885 Weaver Crossing,Portsmouth,England,49319,UK,19,Female,Medium,Regular,2/29/2024,2024,February,0:30:25,10,345.3083429,3453.083429,Electronics,Sony,Smartphone,Good,Standard,Debit Card,Delivered,4,LG G
8344370,17565,Jaime Hopkins,Robert62@gmail.com,8376346008,6212 Arias Path Suite 391,Portsmouth,England,5387,UK,19,Male,Medium,New,2/29/2024,2024,February,1:57:11,5,48.0262337,240.1311685,Electronics,Samsung,Smartphone,Excellent,Same-Day,Cash,Delivered,4,Huawei P
3993978,24260,Mason Miller,Kelsey47@gmail.com,3874475919,5301 Spencer Landing,Fort Worth,New Mexico,58273,USA,19,Female,Medium,New,2/29/2024,2024,February,18:05:30,1,305.0461893,305.0461893,Electronics,Sony,Headphones,Good,Same-Day,Debit Card,Delivered,3,Bluetooth headphones
3163035,75033,Jesse Harris,William77@gmail.com,9889722320,88613 Vanessa Ferry Suite 167,Fort Worth,New Mexico,14394,USA,19,Male,Medium,New,2/29/2024,2024,February,11:06:24,6,351.3249291,2107.949575,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Standard,Debit Card,Delivered,1,Shower
2610007,48000,Adam Orozco,Nicole28@gmail.com,9021207254,93116 Barnett Inlet,Fort Worth,New Mexico,85466,USA,19,Female,Medium,New,2/29/2024,2024,February,1:53:40,6,474.1113933,2844.66836,Clothing,Adidas,Jacket,Average,Same-Day,Debit Card,Delivered,2,Denim jacket
5692581,29744,Elizabeth Johnson,Christopher95@gmail.com,4085093016,22048 Cooper Fields,Fort Worth,New Mexico,67219,USA,19,Male,Medium,New,2/29/2024,2024,February,7:15:06,7,440.7700653,3085.390457,Grocery,Pepsi,Juice,Bad,Express,PayPal,Delivered,1,Tomato juice
1442653,38716,Laura Johns,Chloe90@gmail.com,4763833503,50535 Heath Mill,Fort Worth,New Mexico,89199,USA,19,Male,Medium,New,2/29/2024,2024,February,23:13:14,10,230.6541107,2306.541107,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,PayPal,Delivered,5,Root beer
6454300,45779,Benjamin Ortiz,Paul61@gmail.com,1590819916,9195 Michael Wall,Fort Worth,New Mexico,36881,USA,19,Male,Medium,New,2/29/2024,2024,February,0:57:56,9,145.7932956,1312.13966,Books,Penguin Books,Fiction,Bad,Standard,PayPal,Delivered,1,Fantasy
3587587,35078,Lisa Vaughan,Derek55@gmail.com,2780271495,705 Garcia Mews,Fort Worth,New Mexico,67099,USA,19,Male,Medium,New,2/29/2024,2024,February,6:21:17,1,91.43996595,91.43996595,Home Decor,Bed Bath & Beyond,Bathroom,Good,Same-Day,Debit Card,Delivered,4,Towel rack
2163972,42019,Marcus Flowers,Ashley33@gmail.com,6517836351,28982 James Pines,Fort Worth,New Mexico,70006,USA,19,Female,High,New,2/29/2024,2024,February,17:46:34,2,253.9758016,507.9516032,Clothing,Nike,Shorts,Good,Standard,Cash,Delivered,4,Cycling shorts
4461665,15611,Brian Watkins,Adrienne8@gmail.com,7328118245,21769 Hart Knoll,Fort Worth,New Mexico,47819,USA,19,Male,High,New,2/29/2024,2024,February,3:00:10,10,411.318094,4113.18094,Electronics,Apple,Laptop,Average,Standard,Credit Card,Delivered,2,Dell XPS
1251298,21442,Darrell Boyer,Christian87@gmail.com,1604125547,361 Jeremy Route,Fort Worth,New Mexico,24029,USA,19,Female,High,New,2/29/2024,2024,February,16:19:54,10,403.9624097,4039.624097,Home Decor,IKEA,Furniture,Average,Same-Day,PayPal,Delivered,2,Coffee table
1450110,29488,Ashley Hansen,Katelyn99@gmail.com,4897349599,16234 Juan Greens,Fort Worth,New Mexico,37818,USA,19,Male,Low,New,2/29/2024,2024,February,9:28:01,1,208.6358651,208.6358651,Electronics,Samsung,Tablet,,Same-Day,Debit Card,Delivered,,iPad
8182822,72655,Mary Juarez,Kristin83@gmail.com,9701938121,97346 George Mountains,Fort Worth,New Mexico,7205,USA,19,Female,Low,New,2/29/2024,2024,February,6:20:45,3,455.8670789,1367.601237,Books,Penguin Books,Fiction,Bad,Same-Day,PayPal,Delivered,1,Literary fiction
7956804,93752,William Smith,Kathleen20@gmail.com,3746293680,88264 Garrett Ramp Apt. 792,Fort Worth,New Mexico,89809,USA,19,Male,Low,New,2/29/2024,2024,February,1:22:23,10,481.0221237,4810.221237,Books,Random House,Non-Fiction,Average,Same-Day,Cash,Delivered,2,Health
3999961,13996,Jacqueline Savage,Kimberly20@gmail.com,3858022891,5444 Hendricks Ports Apt. 092,Frankfurt,Berlin,96459,Germany,22,Female,Medium,New,2/29/2024,2024,February,3:42:33,7,461.6051643,3231.23615,Electronics,Sony,Headphones,Excellent,Same-Day,PayPal,Delivered,4,Gaming headphones
8734180,16407,Kimberly Peters,Joshua51@gmail.com,4618213523,078 Michael Hills,Frankfurt,Berlin,6757,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,2:46:17,3,17.18792589,51.56377766,Grocery,Pepsi,Juice,Good,Standard,Cash,Delivered,4,Pineapple juice
3929175,89996,Debbie Martinez,Bradley20@gmail.com,1129449154,7646 Emily Haven Apt. 846,Frankfurt,Berlin,77000,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,14:10:53,6,347.8804312,2087.282587,Electronics,Apple,Smartphone,Excellent,Standard,PayPal,Delivered,5,LG G
8882317,69219,Laura Rivera,Michael67@gmail.com,3599894862,5222 Adams Cliff Apt. 332,Frankfurt,Berlin,38993,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,18:53:13,8,94.18577133,753.4861706,Home Decor,Home Depot,Tools,Average,Same-Day,Credit Card,Delivered,2,Hammer
6534207,96488,Eric Hunt,Danielle41@gmail.com,1921370966,41991 Dyer Expressway Suite 044,Frankfurt,Berlin,61578,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,15:48:02,9,106.0185872,954.1672851,Home Decor,IKEA,Decorations,Bad,Same-Day,Debit Card,Delivered,1,Curtains
9538591,13021,Jerry Schmitt,Jacob54@gmail.com,9208553049,40960 Ortiz River,Frankfurt,Berlin,53349,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,7:33:16,10,52.4778364,524.778364,Electronics,Sony,Smartphone,Excellent,Express,Cash,Delivered,5,Samsung Galaxy
8004549,76018,Shelly Turner,Latasha76@gmail.com,1123471593,6980 David Oval,Frankfurt,Berlin,39414,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,13:44:45,2,199.0157736,398.0315473,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Standard,Credit Card,Delivered,5,Toilet paper holder
7954089,99319,Travis Wood,Mallory3@gmail.com,5351362430,60900 Ferguson Valley Apt. 480,Frankfurt,Berlin,20116,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,11:24:04,9,158.9179108,1430.261197,Grocery,Coca-Cola,Water,Bad,Standard,PayPal,Delivered,1,Spring water
2626449,89397,Gregory Porter,Eric39@gmail.com,6771394324,56960 Mark Loop,Frankfurt,Berlin,18376,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,9:46:44,8,200.7632712,1606.106169,Electronics,Apple,Smartphone,Excellent,Express,Cash,Delivered,4,Google Pixel
5303436,26975,Daniel Brown,Richard76@gmail.com,4553021666,167 Martinez Throughway,Frankfurt,Berlin,65919,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,5:16:40,8,76.29134169,610.3307336,Electronics,Apple,Tablet,Good,Standard,PayPal,Delivered,4,Huawei MediaPad
7131937,21395,Edwin Howell,David40@gmail.com,6432487696,103 Watkins Branch Apt. 224,Frankfurt,Berlin,58381,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,16:26:06,9,149.9401053,1349.460948,Books,HarperCollins,Thriller,Excellent,Same-Day,PayPal,Delivered,5,Suspense
1227756,12632,Diana Serrano,Brent58@gmail.com,1094617759,291 Beck Row,Frankfurt,Berlin,65064,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,22:17:59,7,458.6845582,3210.791907,Electronics,Apple,Tablet,Good,Express,Credit Card,Delivered,3,Lenovo Tab
5826357,87883,Robert Meyer,Jenny21@gmail.com,1600243183,69666 Stewart Gateway Suite 202,Frankfurt,Berlin,62309,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,5:37:47,2,42.24490228,84.48980456,Home Decor,Home Depot,Furniture,Excellent,Standard,Cash,Delivered,4,Wardrobe
8036229,16947,Kathleen Rivera,Paula91@gmail.com,7546623023,79321 Schneider Mews Apt. 719,Frankfurt,Berlin,19194,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,3:15:46,9,174.191141,1567.720269,Electronics,Apple,Laptop,Bad,Standard,PayPal,Delivered,1,Asus ZenBook
2812818,15879,James Schultz,Keith6@gmail.com,6406410118,332 Kathy Island,Frankfurt,Berlin,85309,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,14:07:27,3,128.2856934,384.8570803,Electronics,Samsung,Smartphone,Excellent,Same-Day,PayPal,Delivered,5,Nokia
6505041,10541,Mary York,Daniel41@gmail.com,6829409101,88073 Hughes Manors Suite 921,Frankfurt,Berlin,69537,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,4:24:06,9,263.0284274,2367.255847,Clothing,Zara,Jeans,Bad,Same-Day,Credit Card,Delivered,1,Bootcut jeans
3309193,65832,Darrell Lynch,Angela61@gmail.com,2936606093,88000 Murray Plains Apt. 896,Frankfurt,Berlin,36436,Germany,22,Male,Medium,Regular,2/29/2024,2024,February,15:01:53,7,344.8133633,2413.693543,Electronics,Sony,Smartphone,Excellent,Standard,Credit Card,Delivered,5,Motorola Moto
7096109,20597,Tracey Thompson,Robert54@gmail.com,3075243363,816 Green Manors,Frankfurt,Berlin,61676,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,9:49:46,2,400.9050023,801.8100046,Books,Random House,Non-Fiction,Excellent,Express,PayPal,Delivered,5,Health
2058066,72212,Bailey Gonzalez,Stephanie11@gmail.com,3695313759,5481 Ortega Summit,Frankfurt,Berlin,68947,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,17:48:43,9,314.4298677,2829.868809,Books,Random House,Non-Fiction,Excellent,Standard,Credit Card,Delivered,5,Travel
5293617,52484,Marc Rivers,Nicholas69@gmail.com,4290193399,732 Little Crossroad,Frankfurt,Berlin,22582,Germany,22,Female,Medium,Regular,2/29/2024,2024,February,21:53:52,2,153.1503759,306.3007517,Electronics,Sony,Television,Good,Express,Debit Card,Delivered,4,HDR TV
5429310,24920,Jennifer Howard,Kenneth39@gmail.com,8281947843,122 Kline Orchard,Frankfurt,Berlin,54557,Germany,22,Male,High,Regular,2/29/2024,2024,February,11:07:05,4,498.3354768,1993.341907,Grocery,Nestle,Snacks,Average,Same-Day,Cash,Delivered,2,Popcorn
5685760,35582,Daniel Mcdaniel,Jessica92@gmail.com,2121132915,3448 Davis Radial Apt. 491,Frankfurt,Berlin,94845,Germany,22,Male,High,Regular,2/29/2024,2024,February,6:45:27,10,394.7833597,3947.833597,Home Decor,Bed Bath & Beyond,Bedding,Good,Standard,Cash,Delivered,4,Bed skirt
4420820,65181,Patrick Hall,Michael11@gmail.com,5058894516,16850 Amber Ridge,Frankfurt,Berlin,7136,Germany,22,Female,High,Regular,2/29/2024,2024,February,18:25:26,10,323.8928855,3238.928855,Clothing,Nike,Shoes,Bad,Express,Cash,Delivered,1,Running shoes
3938508,99428,Megan Gutierrez,Amber4@gmail.com,4874593887,65973 Gomez Track,Frankfurt,Berlin,56896,Germany,22,Female,High,Regular,2/29/2024,2024,February,2:02:55,3,335.9631609,1007.889483,Books,Penguin Books,Non-Fiction,Bad,Standard,Debit Card,Delivered,1,Cooking
2565525,44468,Laura Costa,Daniel34@gmail.com,1278135540,708 Andrew Loop Suite 933,Frankfurt,Berlin,39016,Germany,22,Male,High,Regular,2/29/2024,2024,February,20:32:01,10,221.3058324,2213.058324,Books,Penguin Books,Children's,Good,Express,Debit Card,Delivered,3,Toys
2930318,85609,Gary Williams MD,Erika27@gmail.com,9956926847,3654 Jill Passage Suite 236,Plymouth,England,69136,UK,22,Female,High,Regular,2/29/2024,2024,February,18:00:18,6,24.34873911,146.0924347,Books,Random House,Non-Fiction,Excellent,Same-Day,Cash,Delivered,5,Business
4514904,61960,Angel Costa,Ashley71@gmail.com,5490660650,787 Ball Crossroad Suite 951,Canberra,New South Wales,15271,Australia,22,Male,High,Regular,2/29/2024,2024,February,18:01:46,10,171.6803905,1716.803905,Books,HarperCollins,Non-Fiction,Bad,Standard,Cash,Delivered,1,Biography
4384471,99452,Ashley Lowe,Jacob14@gmail.com,7221634153,635 Jenkins Island Suite 602,Bremen,Berlin,91778,Germany,22,Female,High,Regular,2/29/2024,2024,February,4:09:39,6,413.2346383,2479.40783,Books,Penguin Books,Fiction,Average,Standard,Cash,Delivered,2,Dystopian
6163548,81758,Lee Chang,Elizabeth31@gmail.com,2816375784,732 Delgado Place,Melbourne,New South Wales,28281,Australia,22,Female,High,Regular,2/29/2024,2024,February,4:45:14,8,340.1860248,2721.488198,Grocery,Coca-Cola,Juice,Average,Same-Day,Cash,Delivered,2,Mango juice
4518023,68693,Anna Glass,Angelica81@gmail.com,9529857496,71790 Matthews Village Apt. 035,Victoria,Ontario,31743,Canada,22,Female,High,Regular,2/29/2024,2024,February,17:49:29,1,191.8567747,191.8567747,Home Decor,Home Depot,Decorations,Good,Same-Day,PayPal,Delivered,4,Clocks
6598292,60592,Kim Copeland,Tyler70@gmail.com,9198086188,36201 Joseph Road Suite 704,Melbourne,New South Wales,19882,Australia,22,Male,High,Regular,2/29/2024,2024,February,10:37:07,7,38.52971134,269.7079794,Books,HarperCollins,Non-Fiction,Excellent,Same-Day,Credit Card,Delivered,5,Self-help
7241153,54971,John Jackson,Meredith95@gmail.com,2473584903,0010 Andrew Mountain Suite 521,Leicester,England,45768,UK,22,Female,High,Regular,2/29/2024,2024,February,1:29:15,4,310.1712118,1240.684847,Books,Penguin Books,Fiction,Excellent,Express,Cash,Delivered,5,Literary fiction
4609236,16538,Charles Clayton II,Beverly74@gmail.com,5666901877,2110 Debbie Fort,Newcastle upon Tyne,England,11550,UK,22,Female,High,Regular,2/29/2024,2024,February,0:50:03,6,84.08141271,504.4884762,Books,HarperCollins,Thriller,Excellent,Same-Day,Debit Card,Delivered,5,Techno-thriller
1488669,48293,Debra Burns,Judy45@gmail.com,6258880468,111 John Plain Suite 629,Vancouver,Ontario,79254,Canada,22,Female,High,Regular,2/29/2024,2024,February,22:47:11,1,151.8669235,151.8669235,Clothing,Adidas,Jacket,Excellent,Express,PayPal,Delivered,5,Peacoat
9964211,18982,Gabrielle Clark,Michele6@gmail.com,7156266184,88159 Donna Green,Regina,Ontario,59610,Canada,22,Male,Medium,Regular,2/29/2024,2024,February,13:02:53,4,230.6536052,922.6144207,Home Decor,Home Depot,Tools,Good,Express,PayPal,Delivered,4,Hammer
6529974,71001,Lawrence Sanchez,Christopher71@gmail.com,5935563757,645 White Glens Apt. 476,Nottingham,England,38492,UK,22,Female,Medium,Regular,2/29/2024,2024,February,2:11:00,6,115.1127689,690.6766131,Home Decor,Home Depot,Tools,Excellent,Express,Credit Card,Delivered,5,Wrench
6937137,58463,Caitlin Johnson,Michael23@gmail.com,5157479252,604 Todd Roads,Wichita,Vermont,5243,USA,22,Male,High,Regular,2/29/2024,2024,February,1:15:08,7,219.4924095,1536.446867,Electronics,Apple,Tablet,Average,Express,Debit Card,Delivered,2,iPad
8618882,65496,David Mendoza,Megan96@gmail.com,1586711652,47460 Joseph Forges,Wollongong,New South Wales,52703,Australia,22,Male,Low,Regular,2/29/2024,2024,February,15:39:02,7,21.47735655,150.3414959,Home Decor,IKEA,Furniture,Average,Same-Day,PayPal,Delivered,2,Bed
8465474,90578,Melissa Lane,Craig50@gmail.com,8264689230,53410 Medina Forest Apt. 824,Washington,Missouri,65354,USA,22,Male,Low,Regular,2/29/2024,2024,February,13:37:01,9,367.8569711,3310.71274,Clothing,Nike,Shoes,Bad,Express,Credit Card,Delivered,1,Slippers
